Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2064,44,Male,Belt,Accessories,70,New York,L,Gold,Fall,4.6,No,Free Shipping,No,No,10,Bank Transfer,Every 3 Months
2065,56,Female,Sweater,Clothing,53,Georgia,M,Yellow,Summer,3.9,No,Next Day Air,No,No,37,Bank Transfer,Bi-Weekly
2066,48,Male,Gloves,Accessories,96,Minnesota,S,Pink,Spring,4.9,No,Free Shipping,No,No,19,Credit Card,Weekly
2067,38,Male,Coat,Outerwear,22,Louisiana,S,Blue,Spring,3.4,No,2-Day Shipping,No,No,4,Credit Card,Monthly
2068,46,Female,Skirt,Clothing,84,New Hampshire,M,White,Summer,2.8,Yes,Standard,Yes,Yes,7,Venmo,Weekly
2069,61,Male,Blouse,Clothing,86,South Dakota,M,Red,Winter,3.5,Yes,Store Pickup,No,No,13,Bank Transfer,Weekly
2070,49,Male,Pants,Clothing,47,Arizona,L,Magenta,Spring,3.4,Yes,Standard,Yes,Yes,3,PayPal,Weekly
2071,44,Female,Hoodie,Clothing,51,New Hampshire,XL,White,Fall,2.6,No,Next Day Air,No,No,41,Cash,Annually
2072,54,Male,Jeans,Clothing,33,Maryland,M,Black,Summer,3.4,No,Express,No,No,15,Bank Transfer,Monthly
2073,28,Male,Sandals,Footwear,84,Oregon,S,Gold,Summer,4.5,No,Next Day Air,No,No,24,Venmo,Weekly
2074,18,Male,Scarf,Accessories,66,South Dakota,M,Red,Fall,3.6,No,Standard,No,No,27,Debit Card,Quarterly
2075,23,Male,Handbag,Accessories,42,Illinois,L,Teal,Summer,3.7,No,Store Pickup,Yes,Yes,44,Venmo,Every 3 Months
2076,45,Male,Hat,Accessories,35,Wyoming,M,Beige,Fall,3.7,No,Express,No,No,45,Cash,Quarterly
2077,35,Male,T-shirt,Clothing,25,Maryland,S,Turquoise,Spring,4.0,No,Express,No,No,19,Bank Transfer,Quarterly
2078,33,Female,Sneakers,Footwear,82,Arkansas,M,Teal,Winter,2.8,Yes,Standard,No,No,17,Venmo,Every 3 Months
2079,59,Male,Pants,Clothing,25,Virginia,M,Charcoal,Fall,4.3,Yes,Free Shipping,Yes,Yes,28,Bank Transfer,Monthly
2080,67,Male,Blouse,Clothing,57,New Hampshire,M,Black,Summer,4.7,No,Standard,No,No,45,Venmo,Quarterly
2081,37,Male,Shirt,Clothing,80,Oregon,S,Green,Summer,2.5,No,Next Day Air,No,No,18,Cash,Bi-Weekly
2082,61,Male,Gloves,Accessories,26,Oregon,S,Silver,Summer,3.9,No,Store Pickup,Yes,Yes,10,Venmo,Annually
2083,33,Male,Hat,Accessories,69,Florida,M,Violet,Winter,3.4,No,2-Day Shipping,No,No,14,Bank Transfer,Weekly
2084,67,Female,Belt,Accessories,63,Kansas,S,Olive,Fall,3.9,Yes,Next Day Air,Yes,Yes,40,Cash,Quarterly
2085,70,Male,Scarf,Accessories,35,Mississippi,M,Turquoise,Fall,4.0,Yes,Store Pickup,Yes,Yes,31,Venmo,Fortnightly
2086,55,Female,Shorts,Clothing,72,Maryland,L,Gray,Spring,3.0,No,Standard,Yes,Yes,32,Debit Card,Quarterly
2087,30,Female,Backpack,Accessories,47,Oklahoma,S,Teal,Fall,4.3,Yes,Standard,No,No,7,Bank Transfer,Monthly
2088,27,Male,Shoes,Footwear,49,Arkansas,M,Pink,Winter,3.3,No,Express,No,No,47,Debit Card,Every 3 Months
2089,53,Female,Pants,Clothing,40,Arkansas,M,Yellow,Spring,4.4,No,Standard,Yes,Yes,13,Cash,Monthly
2090,55,Female,Hat,Accessories,88,Hawaii,M,Blue,Spring,4.4,No,Free Shipping,No,No,31,Debit Card,Every 3 Months
2091,48,Male,Hat,Accessories,83,New York,M,Indigo,Winter,3.5,No,Express,No,No,30,Credit Card,Weekly
2092,23,Male,Gloves,Accessories,31,Florida,L,Pink,Spring,4.1,No,Standard,Yes,Yes,38,Cash,Annually
2093,37,Male,Belt,Accessories,22,Massachusetts,M,Blue,Winter,4.7,No,Free Shipping,Yes,Yes,38,PayPal,Bi-Weekly
2094,34,Female,Skirt,Clothing,22,California,L,Indigo,Winter,4.7,No,2-Day Shipping,No,No,16,Cash,Fortnightly
2095,27,Male,Shorts,Clothing,92,Kansas,M,Teal,Spring,3.0,No,Express,Yes,Yes,29,Bank Transfer,Quarterly
2096,68,Male,Pants,Clothing,45,New Mexico,S,Green,Summer,3.0,No,2-Day Shipping,No,No,43,Bank Transfer,Bi-Weekly
2097,26,Male,Hat,Accessories,64,Wyoming,M,Beige,Fall,3.2,Yes,Express,Yes,Yes,24,Cash,Weekly
2098,44,Female,Belt,Accessories,74,Wisconsin,M,Brown,Spring,4.7,No,Standard,No,No,18,Credit Card,Annually
2099,40,Female,Belt,Accessories,53,Montana,L,White,Summer,3.9,No,Express,No,No,26,Cash,Monthly
2100,35,Male,Sweater,Clothing,94,Mississippi,M,Lavender,Winter,3.5,Yes,Express,No,No,49,Bank Transfer,Monthly
2101,41,Female,Hoodie,Clothing,49,Maine,M,Olive,Spring,3.7,No,Store Pickup,Yes,Yes,29,Venmo,Quarterly
2102,43,Female,Skirt,Clothing,74,New Jersey,S,Yellow,Summer,4.1,No,Next Day Air,No,No,40,Cash,Bi-Weekly
2103,24,Male,Handbag,Accessories,20,Missouri,M,Gray,Spring,4.9,No,Store Pickup,No,No,27,Venmo,Monthly
2104,27,Male,Socks,Clothing,43,California,XL,Yellow,Fall,2.6,No,Next Day Air,Yes,Yes,6,Credit Card,Bi-Weekly
2105,39,Female,Jeans,Clothing,27,New Mexico,M,Purple,Winter,4.8,No,Next Day Air,No,No,19,Cash,Quarterly
2106,44,Male,T-shirt,Clothing,90,Arizona,L,Silver,Summer,3.6,No,Free Shipping,Yes,Yes,19,Venmo,Bi-Weekly
2107,65,Male,Coat,Outerwear,42,Colorado,M,Cyan,Summer,3.4,No,Free Shipping,Yes,Yes,31,PayPal,Monthly
2108,56,Female,Gloves,Accessories,41,Ohio,XL,Purple,Summer,3.5,No,Store Pickup,Yes,Yes,21,Debit Card,Annually
2109,30,Male,Jacket,Outerwear,38,Indiana,XL,Lavender,Summer,4.7,No,Store Pickup,No,No,8,Cash,Monthly
2110,47,Male,Sweater,Clothing,47,Tennessee,L,Blue,Spring,3.6,No,Next Day Air,Yes,Yes,49,Credit Card,Monthly
2111,60,Male,Skirt,Clothing,22,Wisconsin,M,Charcoal,Spring,2.8,No,Store Pickup,No,No,42,Debit Card,Bi-Weekly
2112,46,Male,Belt,Accessories,68,Oklahoma,M,Violet,Spring,5.0,No,Express,No,No,2,PayPal,Fortnightly
2113,62,Female,Boots,Footwear,100,Virginia,L,Violet,Winter,4.2,Yes,Next Day Air,Yes,Yes,26,Credit Card,Quarterly
2114,67,Female,Shirt,Clothing,88,Alabama,M,Peach,Spring,2.6,No,Store Pickup,Yes,Yes,26,Credit Card,Annually
2115,52,Female,Sneakers,Footwear,39,Vermont,L,Gold,Spring,4.8,No,Store Pickup,No,No,25,Venmo,Weekly
2116,68,Male,Gloves,Accessories,68,New Mexico,XL,Gray,Spring,3.4,No,Store Pickup,No,No,2,Venmo,Fortnightly
2117,59,Male,Boots,Footwear,78,North Dakota,M,Purple,Winter,4.5,No,Express,No,No,47,Cash,Bi-Weekly
2118,26,Male,Jacket,Outerwear,59,California,M,Beige,Winter,3.6,Yes,Standard,Yes,Yes,47,Cash,Fortnightly
2119,41,Female,Shorts,Clothing,49,New Mexico,XL,Orange,Spring,4.4,Yes,2-Day Shipping,Yes,Yes,38,Cash,Every 3 Months
2120,57,Male,Coat,Outerwear,71,Alaska,S,Lavender,Spring,2.7,No,2-Day Shipping,Yes,Yes,5,Credit Card,Annually
2121,67,Male,Pants,Clothing,22,Missouri,M,Silver,Summer,4.1,No,Express,Yes,Yes,9,Cash,Monthly
2122,47,Male,Skirt,Clothing,40,Nevada,M,Black,Fall,3.6,Yes,Standard,Yes,Yes,38,Venmo,Every 3 Months
2123,37,Male,Jeans,Clothing,86,Montana,L,Violet,Fall,4.0,No,Standard,No,No,50,Credit Card,Weekly
2124,20,Male,Dress,Clothing,44,Louisiana,S,Yellow,Winter,4.6,No,Free Shipping,No,No,47,Debit Card,Quarterly
2125,39,Male,Hat,Accessories,27,New Hampshire,XL,Indigo,Winter,3.2,No,Store Pickup,Yes,Yes,45,PayPal,Every 3 Months
2126,66,Male,Gloves,Accessories,77,Iowa,M,Purple,Winter,4.8,No,Standard,Yes,Yes,37,Debit Card,Monthly
2127,62,Male,Blouse,Clothing,89,North Dakota,L,Maroon,Spring,3.2,Yes,Store Pickup,No,No,11,PayPal,Quarterly
2128,26,Female,Hat,Accessories,26,Nebraska,L,Silver,Fall,2.8,No,Next Day Air,Yes,Yes,35,PayPal,Monthly
2129,50,Female,Belt,Accessories,20,Delaware,S,Red,Summer,4.2,No,Next Day Air,No,No,34,Bank Transfer,Monthly
2130,70,Female,Blouse,Clothing,53,Hawaii,L,Blue,Fall,3.1,No,2-Day Shipping,Yes,Yes,32,Debit Card,Bi-Weekly
2131,46,Male,Belt,Accessories,50,Kansas,M,Charcoal,Spring,4.5,No,Store Pickup,Yes,Yes,29,PayPal,Weekly
2132,68,Male,Dress,Clothing,87,New Mexico,M,Peach,Fall,4.7,No,Standard,No,No,23,Debit Card,Every 3 Months
2133,62,Male,Sunglasses,Accessories,68,Connecticut,L,Olive,Winter,3.6,No,Next Day Air,No,No,26,Credit Card,Monthly
2134,20,Female,Handbag,Accessories,67,Virginia,M,Teal,Summer,2.7,No,Store Pickup,No,No,13,Bank Transfer,Every 3 Months
2135,33,Male,Gloves,Accessories,95,Vermont,L,Magenta,Summer,3.0,No,Next Day Air,Yes,Yes,31,Credit Card,Monthly
2136,58,Male,Coat,Outerwear,27,Michigan,L,Beige,Summer,4.4,No,Free Shipping,Yes,Yes,12,Cash,Every 3 Months
2137,26,Male,Jacket,Outerwear,49,Oregon,L,Red,Summer,4.9,No,Free Shipping,No,No,36,Bank Transfer,Every 3 Months
2138,32,Male,Scarf,Accessories,74,Indiana,L,Orange,Summer,3.7,No,2-Day Shipping,No,No,48,Cash,Fortnightly
2139,60,Male,Jeans,Clothing,63,Georgia,M,Lavender,Summer,3.5,No,Next Day Air,Yes,Yes,23,Credit Card,Bi-Weekly
2140,64,Male,Dress,Clothing,34,Hawaii,L,Purple,Winter,4.3,No,Free Shipping,No,No,33,Debit Card,Quarterly
2141,34,Male,Sandals,Footwear,23,Arkansas,M,Purple,Fall,3.4,No,Free Shipping,No,No,14,Venmo,Every 3 Months
2142,60,Male,Handbag,Accessories,90,Alaska,L,Pink,Summer,3.0,No,Next Day Air,Yes,Yes,24,Cash,Annually
2143,34,Female,Boots,Footwear,29,Alaska,M,Indigo,Spring,2.8,No,2-Day Shipping,No,No,29,Cash,Weekly
2144,67,Male,Sneakers,Footwear,26,Iowa,M,Red,Fall,3.9,Yes,Free Shipping,No,No,37,Bank Transfer,Monthly
2145,58,Male,Belt,Accessories,25,Connecticut,S,Indigo,Summer,4.4,No,2-Day Shipping,Yes,Yes,43,Cash,Quarterly
2146,25,Male,Sneakers,Footwear,73,Georgia,S,Pink,Fall,3.0,No,Express,No,No,28,Cash,Weekly
2147,49,Female,Sunglasses,Accessories,31,Tennessee,S,Violet,Spring,3.6,Yes,Store Pickup,No,No,7,Credit Card,Bi-Weekly
2148,25,Male,Jewelry,Accessories,78,Montana,L,Magenta,Winter,4.2,No,Free Shipping,No,No,29,Venmo,Weekly
2149,67,Male,Sandals,Footwear,46,Indiana,L,Beige,Summer,4.0,Yes,Standard,No,No,3,Debit Card,Every 3 Months
2150,40,Female,Scarf,Accessories,42,West Virginia,S,Charcoal,Winter,3.6,No,2-Day Shipping,No,No,16,Debit Card,Fortnightly
2151,36,Female,Sneakers,Footwear,55,Arizona,M,Lavender,Summer,,No,2-Day Shipping,No,No,4,Cash,Monthly
2152,62,Female,Coat,Outerwear,46,Louisiana,M,Teal,Spring,3.6,No,Free Shipping,Yes,Yes,17,Bank Transfer,Bi-Weekly
2153,32,Male,Dress,Clothing,31,New York,S,Charcoal,Summer,3.0,No,Store Pickup,Yes,Yes,46,Venmo,Every 3 Months
2154,54,Female,Handbag,Accessories,84,Georgia,S,Purple,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,40,Cash,Every 3 Months
2155,39,Male,Dress,Clothing,26,Ohio,M,Gold,Fall,4.4,No,Store Pickup,Yes,Yes,49,Bank Transfer,Quarterly
2156,65,Female,Sunglasses,Accessories,44,Hawaii,M,Olive,Winter,4.0,No,Next Day Air,Yes,Yes,9,Venmo,Bi-Weekly
2157,65,Female,Boots,Footwear,43,Montana,XL,Gold,Winter,4.1,Yes,Free Shipping,No,No,9,Debit Card,Every 3 Months
2158,51,Male,Jacket,Outerwear,33,North Carolina,M,Orange,Fall,3.3,No,Store Pickup,No,No,9,Debit Card,Annually
2159,28,Female,Coat,Outerwear,24,Alaska,M,Green,Fall,4.0,No,Free Shipping,No,No,4,PayPal,Weekly
2160,40,Male,Gloves,Accessories,69,North Dakota,XL,Beige,Fall,3.6,No,2-Day Shipping,No,No,31,Debit Card,Every 3 Months
2161,58,Female,Sneakers,Footwear,23,Georgia,S,Cyan,Summer,4.6,No,Store Pickup,Yes,Yes,49,Bank Transfer,Fortnightly
2162,61,Male,Boots,Footwear,62,Wyoming,S,Turquoise,Winter,4.6,No,Free Shipping,No,No,46,Venmo,Quarterly
2163,45,Female,Scarf,Accessories,64,New York,XL,Maroon,Summer,4.6,Yes,Standard,No,No,29,Venmo,Weekly
2164,19,Female,Blouse,Clothing,98,Delaware,XL,Turquoise,Summer,4.5,Yes,Express,No,No,9,Debit Card,Every 3 Months
2165,51,Male,T-shirt,Clothing,44,Alaska,M,Gold,Fall,3.5,No,2-Day Shipping,No,No,20,Debit Card,Quarterly
2166,30,Male,Belt,Accessories,72,Missouri,M,Lavender,Winter,3.4,No,2-Day Shipping,Yes,Yes,36,Venmo,Quarterly
2167,35,Male,Hat,Accessories,35,Kentucky,L,White,Spring,3.2,Yes,Express,Yes,Yes,38,PayPal,Weekly
2168,45,Female,Belt,Accessories,32,New Mexico,M,Gold,Fall,3.6,No,Free Shipping,Yes,Yes,38,Cash,Quarterly
2169,23,Male,Sunglasses,Accessories,82,Vermont,M,Green,Winter,2.8,No,Express,No,No,44,Cash,Every 3 Months
2170,67,Female,Belt,Accessories,71,New Mexico,L,Gold,Summer,4.8,Yes,Store Pickup,No,No,45,Venmo,Annually
2171,33,Male,Hat,Accessories,54,Montana,XL,Peach,Winter,3.2,Yes,Next Day Air,Yes,Yes,15,Cash,Fortnightly
2172,56,Female,Backpack,Accessories,89,New Jersey,L,Orange,Fall,3.7,No,Standard,No,No,2,Venmo,Monthly
2173,53,Female,Gloves,Accessories,74,Nebraska,M,Olive,Summer,3.1,Yes,Free Shipping,No,No,36,Cash,Annually
2174,28,Male,Jeans,Clothing,30,Maryland,M,Peach,Spring,2.6,No,Express,Yes,Yes,50,PayPal,Monthly
2175,18,Male,Backpack,Accessories,78,Nebraska,S,Pink,Winter,2.9,No,Store Pickup,No,No,24,Bank Transfer,Fortnightly
2176,62,Male,Scarf,Accessories,24,Iowa,L,Teal,Fall,3.6,No,Next Day Air,No,No,25,Bank Transfer,Bi-Weekly
2177,67,Male,Belt,Accessories,24,New Jersey,M,Gray,Spring,4.1,No,Express,Yes,Yes,22,Bank Transfer,Annually
2178,40,Male,Shorts,Clothing,23,Massachusetts,S,Purple,Summer,4.2,Yes,Standard,Yes,Yes,28,PayPal,Weekly
2179,67,Female,Socks,Clothing,70,Maine,M,Green,Summer,3.1,No,Next Day Air,No,No,32,Venmo,Annually
2180,19,Female,Handbag,Accessories,33,Nebraska,M,Gray,Summer,2.7,No,2-Day Shipping,No,No,6,Bank Transfer,Annually
2181,69,Male,Dress,Clothing,69,Wisconsin,M,Charcoal,Spring,4.1,Yes,Store Pickup,No,No,16,PayPal,Fortnightly
2182,45,Female,Shoes,Footwear,44,Wisconsin,S,Turquoise,Summer,4.7,No,Next Day Air,Yes,Yes,24,Cash,Annually
2183,64,Male,Shirt,Clothing,93,Maine,L,Peach,Fall,4.1,No,Standard,No,No,41,Debit Card,Bi-Weekly
2184,57,Female,Sneakers,Footwear,31,New Mexico,L,Teal,Fall,3.8,No,Next Day Air,Yes,Yes,42,Credit Card,Annually
2185,24,Female,T-shirt,Clothing,39,New Jersey,XL,Cyan,Winter,4.3,No,2-Day Shipping,Yes,Yes,11,Cash,Every 3 Months
2186,25,Male,Boots,Footwear,32,Rhode Island,XL,Green,Summer,4.5,No,Standard,No,No,39,Debit Card,Monthly
2187,33,Female,Skirt,Clothing,94,New Jersey,S,Yellow,Summer,2.9,No,Store Pickup,Yes,Yes,1,Venmo,Every 3 Months
2188,52,Female,Pants,Clothing,35,Nebraska,M,Peach,Winter,2.8,No,Store Pickup,Yes,Yes,47,Cash,Annually
2189,37,Female,Gloves,Accessories,24,South Carolina,L,Gray,Winter,5.0,No,2-Day Shipping,Yes,Yes,10,Bank Transfer,Weekly
2190,25,Female,Boots,Footwear,40,North Carolina,M,Magenta,Summer,3.6,Yes,Free Shipping,Yes,Yes,16,Debit Card,Bi-Weekly
2191,32,Male,Sweater,Clothing,26,Oregon,M,Blue,Winter,2.8,No,Standard,Yes,Yes,48,Credit Card,Monthly
2192,20,Male,Handbag,Accessories,72,Hawaii,M,Purple,Summer,3.6,Yes,Next Day Air,Yes,Yes,33,Bank Transfer,Bi-Weekly
2193,56,Male,Backpack,Accessories,73,Minnesota,M,Lavender,Fall,3.6,Yes,Standard,No,No,16,Credit Card,Monthly
2194,67,Female,Pants,Clothing,76,Idaho,L,Blue,Spring,3.3,No,Free Shipping,No,No,16,Credit Card,Bi-Weekly
2195,27,Female,Blouse,Clothing,98,Rhode Island,M,Cyan,Fall,3.6,No,Store Pickup,No,No,27,PayPal,Quarterly
2196,18,Male,Belt,Accessories,64,Oregon,XL,Yellow,Winter,3.5,No,Standard,No,No,9,Credit Card,Weekly
2197,54,Female,Blouse,Clothing,76,New Jersey,L,Gold,Summer,3.3,No,Next Day Air,Yes,Yes,4,Credit Card,Every 3 Months
2198,68,Male,Dress,Clothing,96,Pennsylvania,M,Blue,Summer,4.9,Yes,2-Day Shipping,No,No,37,Credit Card,Bi-Weekly
2199,28,Male,Sneakers,Footwear,73,Colorado,L,Blue,Spring,4.9,No,Standard,No,No,30,PayPal,Every 3 Months
2200,55,Male,Jeans,Clothing,85,Tennessee,L,Orange,Spring,2.6,Yes,Free Shipping,Yes,Yes,15,Cash,Quarterly
2201,30,Male,Jacket,Outerwear,36,West Virginia,L,Teal,Spring,3.6,No,Next Day Air,No,No,41,Credit Card,Every 3 Months
2202,32,Male,Sneakers,Footwear,29,Nebraska,XL,Green,Summer,3.2,Yes,Free Shipping,Yes,Yes,18,Bank Transfer,Quarterly
2203,54,Male,Gloves,Accessories,73,Kansas,M,Pink,Spring,2.5,No,Store Pickup,Yes,Yes,21,Bank Transfer,Quarterly
2204,38,Male,Shoes,Footwear,69,Maryland,M,Indigo,Summer,3.7,Yes,Standard,Yes,Yes,50,Cash,Annually
2205,23,Male,Hoodie,Clothing,29,Alabama,M,Blue,Spring,3.4,Yes,Standard,No,No,36,PayPal,Fortnightly
2206,55,Female,Scarf,Accessories,100,Nevada,M,Lavender,Summer,2.9,No,Express,Yes,Yes,21,Cash,Bi-Weekly
2207,40,Male,Shirt,Clothing,36,Texas,M,Beige,Winter,4.8,No,Next Day Air,No,No,49,PayPal,Monthly
2208,56,Male,Shirt,Clothing,71,South Carolina,L,Peach,Summer,3.7,No,2-Day Shipping,No,No,25,Bank Transfer,Every 3 Months
2209,65,Male,Sneakers,Footwear,31,California,L,Silver,Summer,3.4,Yes,Express,No,No,36,Credit Card,Annually
2210,18,Male,Pants,Clothing,57,South Dakota,L,Orange,Summer,3.1,No,Next Day Air,No,No,38,Venmo,Quarterly
2211,63,Male,Sneakers,Footwear,90,New Mexico,M,Black,Spring,3.7,No,Standard,Yes,Yes,50,Debit Card,Annually
2212,23,Female,T-shirt,Clothing,58,Minnesota,M,Teal,Summer,4.8,No,Next Day Air,Yes,Yes,34,Bank Transfer,Bi-Weekly
2213,50,Female,Gloves,Accessories,93,Maryland,M,Turquoise,Winter,3.5,Yes,Express,Yes,Yes,30,Debit Card,Annually
2214,46,Female,Jeans,Clothing,26,Florida,L,Olive,Fall,3.4,No,Free Shipping,Yes,Yes,31,Debit Card,Monthly
2215,33,Male,Jewelry,Accessories,33,Texas,M,White,Spring,2.9,Yes,2-Day Shipping,No,No,50,Debit Card,Quarterly
2216,52,Female,Jacket,Outerwear,25,Vermont,L,Turquoise,Winter,4.4,No,2-Day Shipping,Yes,Yes,18,Debit Card,Bi-Weekly
2217,23,Male,Sneakers,Footwear,73,Florida,M,Red,Winter,2.9,No,Store Pickup,Yes,Yes,2,Debit Card,Fortnightly
2218,18,Male,Blouse,Clothing,25,Arkansas,L,Charcoal,Spring,3.5,No,Next Day Air,No,No,5,Debit Card,Monthly
2219,67,Male,Shorts,Clothing,49,Massachusetts,XL,Lavender,Winter,3.7,No,Free Shipping,No,No,17,PayPal,Quarterly
2220,32,Female,Backpack,Accessories,91,Illinois,L,Pink,Winter,3.3,No,Free Shipping,No,No,36,Debit Card,Monthly
2221,70,Female,Sunglasses,Accessories,75,Arizona,M,Black,Winter,3.7,No,Standard,No,No,40,Cash,Quarterly
2222,59,Male,Shirt,Clothing,77,Oregon,S,Cyan,Summer,4.3,No,Next Day Air,Yes,Yes,43,Cash,Fortnightly
2223,68,Male,Shoes,Footwear,46,Oklahoma,M,Silver,Fall,4.4,Yes,Free Shipping,Yes,Yes,19,Cash,Annually
2224,64,Female,Shoes,Footwear,62,California,L,Orange,Summer,3.1,No,2-Day Shipping,Yes,Yes,36,Venmo,Quarterly
2225,30,Female,Coat,Outerwear,62,Montana,L,Purple,Winter,2.7,No,2-Day Shipping,Yes,Yes,34,Bank Transfer,Annually
2226,44,Male,Shirt,Clothing,67,Illinois,M,Purple,Fall,3.5,No,Next Day Air,No,No,37,Debit Card,Fortnightly
2227,44,Male,Sweater,Clothing,43,Nebraska,M,Green,Fall,3.0,Yes,Standard,Yes,Yes,11,Cash,Annually
2228,57,Male,Sandals,Footwear,90,North Dakota,M,Charcoal,Fall,3.4,No,2-Day Shipping,No,No,24,Credit Card,Fortnightly
2229,36,Female,Scarf,Accessories,33,South Dakota,M,Purple,Summer,3.3,No,Standard,No,No,26,Venmo,Weekly
2230,27,Male,Sweater,Clothing,73,Arkansas,S,Indigo,Winter,2.7,No,Store Pickup,No,No,22,Cash,Quarterly
2231,35,Male,Socks,Clothing,54,Mississippi,L,Silver,Winter,4.4,No,2-Day Shipping,No,No,19,Bank Transfer,Weekly
2232,43,Male,Socks,Clothing,42,Utah,L,Green,Summer,3.2,No,Standard,No,No,4,Cash,Annually
2233,43,Male,Handbag,Accessories,43,Pennsylvania,M,Yellow,Winter,2.6,Yes,Store Pickup,Yes,Yes,48,Credit Card,Bi-Weekly
2234,63,Male,Scarf,Accessories,82,Nebraska,M,Teal,Winter,3.1,No,2-Day Shipping,No,No,10,Bank Transfer,Quarterly
2235,29,Male,Shirt,Clothing,33,California,M,Olive,Fall,4.8,No,Express,No,No,18,Cash,Annually
2236,36,Female,Jacket,Outerwear,49,Washington,S,Turquoise,Summer,4.5,Yes,Standard,No,No,3,Bank Transfer,Bi-Weekly
2237,57,Male,Handbag,Accessories,87,Ohio,M,Charcoal,Winter,3.8,Yes,Free Shipping,No,No,48,Cash,Bi-Weekly
2238,59,Female,Hat,Accessories,44,Illinois,M,Green,Fall,4.5,No,Free Shipping,Yes,Yes,13,Cash,Fortnightly
2239,38,Female,T-shirt,Clothing,77,Michigan,XL,Gray,Spring,5.0,No,Standard,No,No,29,Venmo,Weekly
2240,24,Male,T-shirt,Clothing,81,Mississippi,M,Cyan,Fall,3.8,No,Store Pickup,Yes,Yes,10,Cash,Annually
2241,37,Male,Shorts,Clothing,53,New Hampshire,S,Gold,Summer,2.7,No,Express,Yes,Yes,16,Credit Card,Every 3 Months
2242,30,Male,Sneakers,Footwear,92,Rhode Island,M,Lavender,Spring,2.7,No,Free Shipping,No,No,34,Debit Card,Every 3 Months
2243,50,Male,Shorts,Clothing,38,New York,M,White,Summer,4.7,Yes,Store Pickup,Yes,Yes,26,Debit Card,Annually
2244,40,Female,Socks,Clothing,49,Iowa,M,Olive,Summer,4.3,Yes,2-Day Shipping,Yes,Yes,21,Bank Transfer,Annually
2245,38,Female,Skirt,Clothing,49,Texas,M,Green,Spring,4.5,No,Free Shipping,No,No,35,Debit Card,Bi-Weekly
2246,26,Male,Coat,Outerwear,50,Nebraska,M,Pink,Spring,4.8,No,2-Day Shipping,Yes,Yes,7,Venmo,Annually
2247,55,Female,Handbag,Accessories,92,Nevada,M,Olive,Summer,2.5,No,Store Pickup,No,No,14,Cash,Bi-Weekly
2248,33,Female,Jeans,Clothing,99,Virginia,L,Gray,Winter,4.4,No,Express,No,No,3,Debit Card,Bi-Weekly
2249,67,Male,Blouse,Clothing,40,New Jersey,M,Magenta,Summer,4.8,No,Standard,Yes,Yes,12,Debit Card,Annually
2250,43,Female,Sunglasses,Accessories,47,Connecticut,M,Brown,Summer,3.7,No,Next Day Air,Yes,Yes,46,Credit Card,Monthly
2251,41,Male,Skirt,Clothing,98,Alabama,M,White,Spring,2.9,No,Store Pickup,Yes,Yes,20,Credit Card,Monthly
2252,18,Female,Coat,Outerwear,45,Arkansas,S,Magenta,Winter,3.7,Yes,Free Shipping,Yes,Yes,18,PayPal,Fortnightly
2253,40,Male,Boots,Footwear,90,Iowa,S,Charcoal,Spring,3.6,No,Next Day Air,Yes,Yes,33,Bank Transfer,Every 3 Months
2254,28,Female,Sweater,Clothing,69,Idaho,M,Pink,Fall,3.5,No,Standard,Yes,Yes,44,Cash,Quarterly
2255,54,Male,Backpack,Accessories,34,Florida,M,Blue,Spring,4.6,No,Free Shipping,Yes,Yes,41,Venmo,Weekly
2256,42,Female,Pants,Clothing,31,New Hampshire,L,Peach,Summer,3.2,No,Next Day Air,Yes,Yes,50,PayPal,Every 3 Months
2257,33,Male,Jeans,Clothing,56,Minnesota,L,Charcoal,Fall,4.8,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Annually
2258,33,Male,Shirt,Clothing,50,Mississippi,M,Indigo,Spring,3.1,Yes,Free Shipping,No,No,12,Debit Card,Bi-Weekly
2259,50,Male,Shorts,Clothing,87,Georgia,M,Indigo,Spring,3.8,Yes,Free Shipping,No,No,41,PayPal,Every 3 Months
2260,42,Male,Belt,Accessories,36,Montana,L,Cyan,Fall,4.5,No,2-Day Shipping,No,No,17,PayPal,Every 3 Months
2261,62,Female,Blouse,Clothing,71,Oklahoma,L,Pink,Fall,2.9,No,Free Shipping,No,No,49,Venmo,Quarterly
2262,61,Male,Sunglasses,Accessories,41,Oregon,L,Olive,Winter,3.8,No,Standard,No,No,50,Credit Card,Fortnightly
2263,19,Male,Sneakers,Footwear,74,Kansas,L,Olive,Spring,3.7,No,Next Day Air,No,No,49,PayPal,Fortnightly
2264,41,Male,Gloves,Accessories,76,Indiana,S,Blue,Fall,3.6,No,Next Day Air,No,No,13,Cash,Fortnightly
2265,38,Female,Pants,Clothing,36,Maryland,S,Gold,Summer,2.8,No,2-Day Shipping,Yes,Yes,9,Cash,Annually
2266,58,Male,Jeans,Clothing,37,Connecticut,M,Charcoal,Fall,3.5,No,Next Day Air,Yes,Yes,37,Credit Card,Bi-Weekly
